PHYCAscaffold_1	gene000137	485856	485032
PHYCAscaffold_1	gene000138	486190	486504
PHYCAscaffold_1	gene000139	487521	488015
PHYCAscaffold_1	gene000140	489439	490736
PHYCAscaffold_1	gene000141	491862	491218
PHYCAscaffold_1	gene000142	493401	492613
PHYCAscaffold_1	gene000143	495256	496044
PHYCAscaffold_1	gene000144	496286	496738
PHYCAscaffold_1	gene000145	497808	496828
PHYCAscaffold_1	gene000146	502321	500042
PHYCAscaffold_1	gene000147	505317	504556
PHYCAscaffold_1	gene000148	511950	513779
PHYCAscaffold_1	gene000149	518147	517117
PHYCAscaffold_1	gene000150	518826	519440
PHYCAscaffold_1	gene000151	520339	519887
PHYCAscaffold_1	gene000152	522396	520781
PHYCAscaffold_1	gene000153	523971	524234
PHYCAscaffold_1	gene000154	525384	524310
PHYCAscaffold_1	gene000155	525912	529253
PHYCAscaffold_1	gene000156	535512	535946
PHYCAscaffold_1	gene000157	537134	536778
PHYCAscaffold_1	gene000158	560962	561354
PHYCAscaffold_1	gene000159	561639	562394
PHYCAscaffold_1	gene000160	579926	577809
PHYCAscaffold_1	gene000161	584408	584124
PHYCAscaffold_1	gene000162	593968	593612
PHYCAscaffold_1	gene000163	595704	596060
PHYCAscaffold_1	gene000164	602693	601131
PHYCAscaffold_1	gene000165	602810	603351
PHYCAscaffold_1	gene000166	605054	603526
PHYCAscaffold_1	gene000167	606135	607019
PHYCAscaffold_1	gene000168	608061	607710
PHYCAscaffold_1	gene000169	610119	609724
PHYCAscaffold_1	gene000170	614220	614615
PHYCAscaffold_1	gene000171	631863	631639
PHYCAscaffold_1	gene000172	635175	636195
PHYCAscaffold_1	gene000173	636208	637561
PHYCAscaffold_1	gene000174	642742	642927
PHYCAscaffold_1	gene000175	642743	642567
PHYCAscaffold_1	gene000176	677497	677303
PHYCAscaffold_1	gene000177	680616	680270
PHYCAscaffold_1	gene000178	707998	714050
PHYCAscaffold_1	gene000179	715587	714193
PHYCAscaffold_1	gene000180	720760	718919
PHYCAscaffold_1	gene000181	722452	722895
PHYCAscaffold_1	gene000182	723795	723055
PHYCAscaffold_1	gene000183	724362	725018
PHYCAscaffold_1	gene000184	730336	729587
PHYCAscaffold_1	gene000185	731755	730622
PHYCAscaffold_1	gene000186	732473	733273
PHYCAscaffold_1	gene000187	733557	734689
PHYCAscaffold_1	gene000188	735510	737108
PHYCAscaffold_1	gene000189	738889	737328
PHYCAscaffold_1	gene000190	740217	740971
PHYCAscaffold_1	gene000191	742108	741485
PHYCAscaffold_1	gene000192	742524	743329
PHYCAscaffold_1	gene000193	744612	743561
PHYCAscaffold_1	gene000194	745599	746524
PHYCAscaffold_1	gene000195	747561	746756
PHYCAscaffold_1	gene000196	765774	765298
PHYCAscaffold_1	gene000197	770104	771801
PHYCAscaffold_1	gene000198	772660	771911
PHYCAscaffold_1	gene000199	773931	774866
PHYCAscaffold_1	gene000200	781054	781952
PHYCAscaffold_1	gene000201	783237	782119
PHYCAscaffold_1	gene000202	784714	785280
PHYCAscaffold_1	gene000203	787966	786009
PHYCAscaffold_1	gene000204	789189	788281
PHYCAscaffold_1	gene000205	791956	791270
PHYCAscaffold_1	gene000206	794594	793476
PHYCAscaffold_1	gene000207	795957	795265
PHYCAscaffold_1	gene000208	796264	797091
PHYCAscaffold_1	gene000209	802895	802740
PHYCAscaffold_1	gene000210	832255	834557
PHYCAscaffold_1	gene000211	852426	853544
PHYCAscaffold_1	gene000212	854952	855735
PHYCAscaffold_1	gene000213	857481	857236
PHYCAscaffold_1	gene000214	857890	858843
PHYCAscaffold_1	gene000215	867114	868073
PHYCAscaffold_1	gene000216	869449	869925
PHYCAscaffold_1	gene000217	875655	876239
PHYCAscaffold_1	gene000218	883114	882503
PHYCAscaffold_1	gene000219	883943	883521
PHYCAscaffold_1	gene000220	904096	901832
PHYCAscaffold_1	gene000221	904469	905015
PHYCAscaffold_1	gene000222	906106	906471
PHYCAscaffold_1	gene000223	908691	908089
PHYCAscaffold_1	gene000224	915257	915928
PHYCAscaffold_1	gene000225	917049	917830
PHYCAscaffold_1	gene000226	918672	918166
PHYCAscaffold_1	gene000227	922142	920911
PHYCAscaffold_1	gene000228	925275	923458
PHYCAscaffold_1	gene000229	926365	927560
PHYCAscaffold_1	gene000230	929099	929713
PHYCAscaffold_1	gene000231	934778	935726
PHYCAscaffold_1	gene000232	936108	936701
PHYCAscaffold_1	gene000233	937130	937829
PHYCAscaffold_1	gene000234	938841	937979
PHYCAscaffold_1	gene000235	939000	941948
PHYCAscaffold_1	gene000236	942436	942145
PHYCAscaffold_1	gene000237	942674	944509
PHYCAscaffold_1	gene000238	945374	946348
PHYCAscaffold_1	gene000239	947110	948135
PHYCAscaffold_1	gene000240	964397	965433
PHYCAscaffold_1	gene000241	971872	971441
PHYCAscaffold_1	gene000242	976247	976573
PHYCAscaffold_1	gene000243	977510	977917
PHYCAscaffold_1	gene000244	995144	995449
PHYCAscaffold_1	gene000245	996499	997170
PHYCAscaffold_1	gene000246	1010964	1010209
PHYCAscaffold_1	gene000247	1038159	1038755
PHYCAscaffold_1	gene000248	1040919	1042346
PHYCAscaffold_1	gene000249	1051613	1050621
PHYCAscaffold_1	gene000250	1052844	1051744
PHYCAscaffold_1	gene000251	1055392	1053962
PHYCAscaffold_1	gene000252	1061307	1057630
PHYCAscaffold_1	gene000253	1061847	1063814
PHYCAscaffold_1	gene000254	1064944	1063934
PHYCAscaffold_1	gene000255	1072225	1072626
PHYCAscaffold_1	gene000256	1075106	1073949
PHYCAscaffold_1	gene000257	1076707	1075430
PHYCAscaffold_1	gene000258	1077704	1079180
PHYCAscaffold_1	gene000259	1079921	1080475
PHYCAscaffold_1	gene000260	1083985	1080849
PHYCAscaffold_1	gene000261	1087861	1084417
PHYCAscaffold_1	gene000262	1090782	1089296
PHYCAscaffold_1	gene000263	1091810	1093168
PHYCAscaffold_1	gene000264	1094877	1093393
PHYCAscaffold_1	gene000265	1095754	1096347
PHYCAscaffold_1	gene000266	1102698	1104197
PHYCAscaffold_1	gene000267	1104343	1105674
PHYCAscaffold_1	gene000268	1107583	1105914
PHYCAscaffold_1	gene000269	1109693	1111156
PHYCAscaffold_1	gene000270	1114423	1112960
PHYCAscaffold_1	gene000271	1119787	1121250
PHYCAscaffold_1	gene000272	1116047	1117607
PHYCAscaffold_1	gene000273	1122929	1121328
PHYCAscaffold_1	gene000274	1125620	1124106
PHYCAscaffold_1	gene000275	1127711	1126104
PHYCAscaffold_1	gene000276	1129204	1130189
PHYCAscaffold_1	gene000277	1130235	1131581
PHYCAscaffold_1	gene000278	1140544	1139576
PHYCAscaffold_1	gene000279	1142358	1145009
PHYCAscaffold_1	gene000280	1145903	1145220
PHYCAscaffold_1	gene000281	1146744	1148998
PHYCAscaffold_1	gene000282	1150804	1149114
PHYCAscaffold_1	gene000283	1153071	1152014
PHYCAscaffold_1	gene000284	1153354	1155381
PHYCAscaffold_1	gene000285	1156620	1155604
PHYCAscaffold_1	gene000286	1159200	1157240
PHYCAscaffold_1	gene000287	1160634	1161774
PHYCAscaffold_1	gene000288	1162744	1163529
PHYCAscaffold_1	gene000289	1164173	1165726
PHYCAscaffold_1	gene000290	1167531	1169468
PHYCAscaffold_1	gene000291	1169675	1170649
PHYCAscaffold_1	gene000292	1170877	1171545
PHYCAscaffold_1	gene000293	1172645	1171686
PHYCAscaffold_1	gene000294	1197699	1205103
PHYCAscaffold_1	gene000295	1240450	1237827
PHYCAscaffold_1	gene000296	1243129	1241654
PHYCAscaffold_1	gene000297	1243542	1243796
PHYCAscaffold_1	gene000298	1248904	1247595
PHYCAscaffold_1	gene000299	1252934	1252314
PHYCAscaffold_1	gene000300	1268357	1269469
PHYCAscaffold_1	gene000301	1271033	1270287
PHYCAscaffold_1	gene000302	1273400	1271586
PHYCAscaffold_1	gene000303	1274300	1276330
PHYCAscaffold_1	gene000304	1281471	1278669
PHYCAscaffold_1	gene000305	1283000	1281922
PHYCAscaffold_1	gene000306	1287023	1286306
PHYCAscaffold_1	gene000307	1287235	1288241
PHYCAscaffold_1	gene000308	1289937	1288315
PHYCAscaffold_1	gene000309	1294229	1290633
PHYCAscaffold_1	gene000310	1296543	1295908
PHYCAscaffold_1	gene000311	1299029	1298451
PHYCAscaffold_1	gene000312	1302139	1301539
PHYCAscaffold_1	gene000313	1304309	1306057
PHYCAscaffold_1	gene000314	1308290	1306953
PHYCAscaffold_1	gene000315	1314140	1314893
PHYCAscaffold_1	gene000316	1316472	1315328
PHYCAscaffold_1	gene000317	1321412	1324927
PHYCAscaffold_1	gene000318	1328046	1326687
PHYCAscaffold_1	gene000319	1331160	1331762
PHYCAscaffold_1	gene000320	1338702	1338160
PHYCAscaffold_1	gene000321	1345028	1344558
PHYCAscaffold_1	gene000322	1357251	1359389
PHYCAscaffold_1	gene000323	1360174	1361940
PHYCAscaffold_1	gene000324	1363142	1362292
PHYCAscaffold_1	gene000325	1363409	1364208
PHYCAscaffold_1	gene000326	1365133	1364315
PHYCAscaffold_1	gene000327	1365481	1366379
PHYCAscaffold_1	gene000328	1370586	1366552
PHYCAscaffold_1	gene000329	1376018	1376455
PHYCAscaffold_1	gene000330	1377044	1376744
PHYCAscaffold_1	gene000331	1381291	1381995
PHYCAscaffold_1	gene000332	1382618	1384080
PHYCAscaffold_1	gene000333	1384925	1384250
PHYCAscaffold_1	gene000334	1386808	1385043
PHYCAscaffold_1	gene000335	1412882	1411125
PHYCAscaffold_1	gene000336	1415790	1414159
PHYCAscaffold_1	gene000337	1418129	1416371
PHYCAscaffold_1	gene000338	1419520	1420788
PHYCAscaffold_1	gene000339	1422140	1420938
PHYCAscaffold_1	gene000340	1425171	1424458
PHYCAscaffold_1	gene000341	1426097	1426829
PHYCAscaffold_1	gene000342	1442793	1443077
PHYCAscaffold_1	gene000343	1444322	1444642
PHYCAscaffold_1	gene000344	1449134	1448637
PHYCAscaffold_1	gene000345	1449920	1449426
PHYCAscaffold_1	gene000346	1451808	1451391
PHYCAscaffold_1	gene000347	1456186	1458137
PHYCAscaffold_1	gene000348	1459570	1458134
PHYCAscaffold_1	gene000349	1462005	1462658
PHYCAscaffold_1	gene000350	1463466	1464965
PHYCAscaffold_1	gene000351	1465641	1466792
PHYCAscaffold_1	gene000352	1467662	1468720
PHYCAscaffold_1	gene000353	1469516	1470187
PHYCAscaffold_1	gene000354	1472603	1474282
PHYCAscaffold_1	gene000355	1476023	1474322
PHYCAscaffold_1	gene000356	1476160	1476814
PHYCAscaffold_1	gene000357	1477633	1479177
PHYCAscaffold_1	gene000358	1480135	1481463
PHYCAscaffold_1	gene000359	1483371	1481761
PHYCAscaffold_1	gene000360	1483883	1484926
PHYCAscaffold_1	gene000361	1485458	1486052
PHYCAscaffold_1	gene000362	1487725	1486577
PHYCAscaffold_1	gene000363	1489253	1488297
PHYCAscaffold_1	gene000364	1491753	1490194
PHYCAscaffold_1	gene000365	1492569	1492096
PHYCAscaffold_1	gene000366	1494039	1493730
PHYCAscaffold_1	gene000367	1494238	1495843
PHYCAscaffold_1	gene000368	1497466	1496460
PHYCAscaffold_1	gene000369	1499171	1498226
PHYCAscaffold_1	gene000370	1500477	1499674
PHYCAscaffold_1	gene000371	1503368	1503757
PHYCAscaffold_1	gene000372	1505274	1504728
PHYCAscaffold_1	gene000373	1517207	1517013
PHYCAscaffold_1	gene000374	1517635	1517417
PHYCAscaffold_1	gene000375	1531225	1531614
PHYCAscaffold_1	gene000376	1542940	1538597
PHYCAscaffold_1	gene000377	1543315	1545082
PHYCAscaffold_1	gene000378	1546176	1545402
PHYCAscaffold_1	gene000379	1547027	1549321
PHYCAscaffold_1	gene000380	1549999	1549632
PHYCAscaffold_1	gene000381	1551327	1552430
PHYCAscaffold_1	gene000382	1552811	1554042
PHYCAscaffold_1	gene000383	1555125	1554082
PHYCAscaffold_1	gene000384	1555866	1556629
PHYCAscaffold_1	gene000385	1557339	1556626
PHYCAscaffold_1	gene000386	1558115	1558921
PHYCAscaffold_1	gene000387	1559424	1560125
PHYCAscaffold_1	gene000388	1561479	1560216
PHYCAscaffold_1	gene000389	1561933	1564925
PHYCAscaffold_1	gene000390	1568901	1569604
PHYCAscaffold_1	gene000391	1572270	1573885
PHYCAscaffold_1	gene000392	1579077	1578682
PHYCAscaffold_1	gene000393	1580104	1580854
PHYCAscaffold_1	gene000394	1583360	1581146
PHYCAscaffold_1	gene000395	1583520	1584389
PHYCAscaffold_1	gene000396	1585944	1586300
PHYCAscaffold_1	gene000397	1587827	1586485
PHYCAscaffold_1	gene000398	1589662	1590228
PHYCAscaffold_1	gene000399	1591944	1590341
PHYCAscaffold_1	gene000400	1598871	1600440
PHYCAscaffold_1	gene000401	1603309	1603859
PHYCAscaffold_1	gene000402	1604444	1605337
PHYCAscaffold_1	gene000403	1605551	1606012
PHYCAscaffold_1	gene000404	1610449	1607750
PHYCAscaffold_1	gene000405	1611027	1611995
PHYCAscaffold_1	gene000406	1613731	1612111
PHYCAscaffold_1	gene000407	1615459	1614191
PHYCAscaffold_1	gene000408	1618969	1618355
PHYCAscaffold_1	gene000409	1620116	1621414
PHYCAscaffold_1	gene000410	1622460	1623746
PHYCAscaffold_1	gene000411	1624326	1625210
PHYCAscaffold_1	gene000412	1625389	1626984
PHYCAscaffold_1	gene000413	1628866	1627349
PHYCAscaffold_1	gene000414	1635067	1634772
PHYCAscaffold_1	gene000415	1638680	1638004
PHYCAscaffold_1	gene000416	1638813	1640424
PHYCAscaffold_1	gene000417	1645776	1640514
PHYCAscaffold_1	gene000418	1648149	1647652
PHYCAscaffold_1	gene000419	1652949	1653584
PHYCAscaffold_1	gene000420	1656308	1657302
PHYCAscaffold_1	gene000421	1658563	1657505
PHYCAscaffold_1	gene000422	1661004	1661609
PHYCAscaffold_1	gene000423	1661824	1662723
PHYCAscaffold_1	gene000424	1665663	1668389
PHYCAscaffold_1	gene000425	1669571	1670797
PHYCAscaffold_1	gene000426	1671855	1671343
PHYCAscaffold_1	gene000427	1697865	1698758
PHYCAscaffold_1	gene000428	1700140	1700532
PHYCAscaffold_1	gene000429	1701819	1700566
PHYCAscaffold_1	gene000430	1703940	1703260
PHYCAscaffold_1	gene000431	1727222	1726554
PHYCAscaffold_1	gene000432	1739083	1737609
PHYCAscaffold_1	gene000433	1740173	1741405
PHYCAscaffold_1	gene000434	1741662	1742306
PHYCAscaffold_1	gene000435	1743906	1742383
PHYCAscaffold_1	gene000436	1751708	1753660
PHYCAscaffold_1	gene000437	1756652	1754786
PHYCAscaffold_1	gene000438	1757004	1758506
PHYCAscaffold_1	gene000439	1763242	1763892
PHYCAscaffold_1	gene000440	1764828	1764090
PHYCAscaffold_1	gene000441	1764933	1765956
PHYCAscaffold_1	gene000442	1766105	1767235
PHYCAscaffold_1	gene000443	1768284	1770296
PHYCAscaffold_1	gene000444	1774928	1773330
PHYCAscaffold_1	gene000445	1776093	1777691
PHYCAscaffold_1	gene000446	1808416	1808646
PHYCAscaffold_1	gene000447	1812344	1809484
PHYCAscaffold_1	gene000448	1818174	1822015
PHYCAscaffold_1	gene000449	1824934	1827915
PHYCAscaffold_1	gene000450	1829389	1828083
PHYCAscaffold_1	gene000451	1830261	1832140
PHYCAscaffold_1	gene000452	1834247	1832506
PHYCAscaffold_1	gene000453	1834347	1835248
PHYCAscaffold_1	gene000454	1836019	1835234
PHYCAscaffold_1	gene000455	1842405	1842896
PHYCAscaffold_1	gene000456	1848178	1847765
PHYCAscaffold_1	gene000457	1889026	1890319
PHYCAscaffold_1	gene000458	1903794	1905775
PHYCAscaffold_1	gene000459	1906103	1907535
PHYCAscaffold_1	gene000460	1911409	1909416
PHYCAscaffold_1	gene000461	1916699	1915863
PHYCAscaffold_1	gene000462	1922931	1924367
PHYCAscaffold_1	gene000463	1928793	1926764
PHYCAscaffold_1	gene000464	1932031	1931437
PHYCAscaffold_1	gene000465	1932642	1933031
PHYCAscaffold_1	gene000466	1933999	1933094
PHYCAscaffold_1	gene000467	1934837	1934058
PHYCAscaffold_1	gene000468	1939070	1937828
PHYCAscaffold_1	gene000469	1939611	1940926
PHYCAscaffold_1	gene000470	1943875	1942925
PHYCAscaffold_1	gene000471	1946040	1946717
PHYCAscaffold_1	gene000472	1947013	1948455
PHYCAscaffold_1	gene000473	1949988	1948521
PHYCAscaffold_1	gene000474	1952729	1952178
PHYCAscaffold_1	gene000475	1959029	1957009
PHYCAscaffold_1	gene000476	1961438	1959418
PHYCAscaffold_1	gene000477	1961666	1964801
PHYCAscaffold_1	gene000478	1966829	1965035
PHYCAscaffold_1	gene000479	1969027	1966950
PHYCAscaffold_1	gene000480	1972506	1969298
PHYCAscaffold_1	gene000481	1972812	1974112
PHYCAscaffold_1	gene000482	1974852	1976114
PHYCAscaffold_1	gene000483	1977972	1978694
PHYCAscaffold_1	gene000484	1981163	1982589
PHYCAscaffold_1	gene000485	1982879	1983904
PHYCAscaffold_1	gene000486	1985943	1984064
PHYCAscaffold_1	gene000487	1986389	1987818
PHYCAscaffold_1	gene000488	1988551	1987925
PHYCAscaffold_1	gene000489	1989802	1989338
PHYCAscaffold_1	gene000490	1994505	1994343
PHYCAscaffold_1	gene000491	1998794	1999793
PHYCAscaffold_1	gene000492	2000796	2002428
PHYCAscaffold_1	gene000493	2005567	2005232
PHYCAscaffold_1	gene000494	2006872	2007678
PHYCAscaffold_1	gene000495	2007940	2008389
PHYCAscaffold_1	gene000496	2011073	2010165
PHYCAscaffold_1	gene000497	2012837	2012031
PHYCAscaffold_1	gene000498	2014068	2013136
PHYCAscaffold_1	gene000499	2019420	2018141
PHYCAscaffold_1	gene000500	2020486	2019590
PHYCAscaffold_1	gene000501	2021034	2021642
PHYCAscaffold_1	gene000502	2021918	2022784
PHYCAscaffold_1	gene000503	2023917	2023129
PHYCAscaffold_1	gene000504	2039437	2038445
PHYCAscaffold_1	gene000505	2040141	2039764
PHYCAscaffold_1	gene000506	2040313	2040591
PHYCAscaffold_1	gene000507	2042072	2044069
PHYCAscaffold_1	gene000508	2044178	2045678
PHYCAscaffold_1	gene000509	2045935	2047325
PHYCAscaffold_1	gene000510	2048930	2047825
PHYCAscaffold_1	gene000511	2050615	2051805
PHYCAscaffold_1	gene000512	2058413	2058141
PHYCAscaffold_1	gene000513	2062142	2061061
PHYCAscaffold_1	gene000514	2065671	2064741
PHYCAscaffold_1	gene000515	2066545	2068010
PHYCAscaffold_1	gene000516	2068288	2068112
PHYCAscaffold_1	gene000517	2071442	2070567
PHYCAscaffold_1	gene000518	2072819	2075355
PHYCAscaffold_1	gene000519	2079623	2080410
PHYCAscaffold_1	gene000520	2121557	2122014
PHYCAscaffold_1	gene000521	2130772	2130365
PHYCAscaffold_1	gene000522	2131124	2131980
PHYCAscaffold_1	gene000523	2146270	2146968
PHYCAscaffold_1	gene000524	2168804	2167307
PHYCAscaffold_10	gene000525	131098	33344
PHYCAscaffold_10	gene000526	135179	135466
PHYCAscaffold_10	gene000527	137158	136297
PHYCAscaffold_10	gene000528	137218	137565
PHYCAscaffold_10	gene000529	167431	164960
PHYCAscaffold_10	gene000530	167855	167475
PHYCAscaffold_10	gene000531	184462	185888
PHYCAscaffold_10	gene000532	187215	187478
PHYCAscaffold_10	gene000533	230178	229693
PHYCAscaffold_10	gene000534	258409	260112
PHYCAscaffold_10	gene000535	273250	273723
PHYCAscaffold_10	gene000536	284645	283740
PHYCAscaffold_10	gene000537	311545	311219
PHYCAscaffold_10	gene000538	321332	322417
PHYCAscaffold_10	gene000539	323358	322649
PHYCAscaffold_10	gene000540	323962	325057
PHYCAscaffold_10	gene000541	325669	327431
PHYCAscaffold_10	gene000542	329710	327608
PHYCAscaffold_10	gene000543	329868	330611
PHYCAscaffold_10	gene000544	330952	331412
PHYCAscaffold_10	gene000545	332648	331727
PHYCAscaffold_10	gene000546	332827	334002
PHYCAscaffold_10	gene000547	335783	334084
PHYCAscaffold_10	gene000548	336649	335939
PHYCAscaffold_10	gene000549	342514	341738
PHYCAscaffold_10	gene000550	351099	349915
PHYCAscaffold_10	gene000551	351184	353424
PHYCAscaffold_10	gene000552	353558	354556
PHYCAscaffold_10	gene000553	357005	355473
PHYCAscaffold_10	gene000554	358486	357903
PHYCAscaffold_10	gene000555	360406	361009
PHYCAscaffold_10	gene000556	361803	361147
PHYCAscaffold_10	gene000557	362636	361931
PHYCAscaffold_10	gene000558	366523	367179
PHYCAscaffold_10	gene000559	365689	366394
PHYCAscaffold_10	gene000560	369891	370181
PHYCAscaffold_10	gene000561	372678	373274
PHYCAscaffold_10	gene000562	375236	374388
PHYCAscaffold_10	gene000563	390696	390232
PHYCAscaffold_10	gene000564	391308	391490
PHYCAscaffold_10	gene000565	391767	392363
PHYCAscaffold_10	gene000566	392618	394483
PHYCAscaffold_10	gene000567	395173	394577
PHYCAscaffold_10	gene000568	396949	395432
PHYCAscaffold_10	gene000569	397870	397140
PHYCAscaffold_10	gene000570	401976	398735
PHYCAscaffold_10	gene000571	403682	405112
PHYCAscaffold_10	gene000572	405393	406811
PHYCAscaffold_10	gene000573	408312	407369
PHYCAscaffold_10	gene000574	408697	409123
PHYCAscaffold_10	gene000575	413905	414984
PHYCAscaffold_10	gene000576	415097	416056
PHYCAscaffold_10	gene000577	419479	416165
PHYCAscaffold_10	gene000578	421065	420891
PHYCAscaffold_10	gene000579	423102	421195
PHYCAscaffold_10	gene000580	426091	425044
PHYCAscaffold_10	gene000581	426440	426730
PHYCAscaffold_10	gene000582	431717	434022
PHYCAscaffold_10	gene000583	435207	434294
PHYCAscaffold_10	gene000584	437197	437700
